run_accession,sample,ftp_url_read_1,ftp_url_read_2
ERR14390140,RCN13353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/040/ERR14390140/ERR14390140_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/040/ERR14390140/ERR14390140_2.fastq.gz
ERR14390141,RCN13353,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390141/ERR14390141_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390141/ERR14390141_2.fastq.gz
ERR14390224,RCN13382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14390224/ERR14390224_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14390224/ERR14390224_2.fastq.gz
ERR14390225,RCN13382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14390225/ERR14390225_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14390225/ERR14390225_2.fastq.gz
ERR15625566,RCN12738,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15625566/ERR15625566_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15625566/ERR15625566_2.fastq.gz
ERR15625574,RCN12749,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15625574/ERR15625574_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/074/ERR15625574/ERR15625574_2.fastq.gz
ERR15625811,RCN13265,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/011/ERR15625811/ERR15625811_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/011/ERR15625811/ERR15625811_2.fastq.gz
ERR15625827,RCN13281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15625827/ERR15625827_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15625827/ERR15625827_2.fastq.gz
ERR15625859,RCN13313,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15625859/ERR15625859_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15625859/ERR15625859_2.fastq.gz
ERR14389483,RCN12736,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14389483/ERR14389483_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14389483/ERR14389483_2.fastq.gz
ERR14389484,RCN12736,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14389484/ERR14389484_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14389484/ERR14389484_2.fastq.gz
ERR14389497,RCN12741,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14389497/ERR14389497_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14389497/ERR14389497_2.fastq.gz
ERR14389498,RCN12741,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14389498/ERR14389498_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14389498/ERR14389498_2.fastq.gz
ERR14389506,RCN12744,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14389506/ERR14389506_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14389506/ERR14389506_2.fastq.gz
ERR14389508,RCN12744,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14389508/ERR14389508_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14389508/ERR14389508_2.fastq.gz
ERR14389905,RCN13270,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14389905/ERR14389905_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14389905/ERR14389905_2.fastq.gz
ERR14389907,RCN13270,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14389907/ERR14389907_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14389907/ERR14389907_2.fastq.gz
ERR14389909,RCN13271,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14389909/ERR14389909_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/009/ERR14389909/ERR14389909_2.fastq.gz
ERR14389910,RCN13271,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/010/ERR14389910/ERR14389910_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/010/ERR14389910/ERR14389910_2.fastq.gz
ERR14389914,RCN13273,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14389914/ERR14389914_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14389914/ERR14389914_2.fastq.gz
ERR14389915,RCN13273,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14389915/ERR14389915_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14389915/ERR14389915_2.fastq.gz
ERR14389919,RCN13274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14389919/ERR14389919_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14389919/ERR14389919_2.fastq.gz
ERR14389929,RCN13278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14389929/ERR14389929_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14389929/ERR14389929_2.fastq.gz
ERR14389944,RCN13283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14389944/ERR14389944_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14389944/ERR14389944_2.fastq.gz
ERR14389950,RCN13285,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14389950/ERR14389950_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14389950/ERR14389950_2.fastq.gz
ERR14389959,RCN13288,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14389959/ERR14389959_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14389959/ERR14389959_2.fastq.gz
ERR14389960,RCN13288,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14389960/ERR14389960_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14389960/ERR14389960_2.fastq.gz
ERR14390035,RCN13313,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390035/ERR14390035_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390035/ERR14390035_2.fastq.gz
ERR14390036,RCN13313,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/036/ERR14390036/ERR14390036_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/036/ERR14390036/ERR14390036_2.fastq.gz
ERR14390107,RCN13342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14390107/ERR14390107_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14390107/ERR14390107_2.fastq.gz
ERR14390108,RCN13342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14390108/ERR14390108_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14390108/ERR14390108_2.fastq.gz
ERR14390113,RCN13344,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390113/ERR14390113_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390113/ERR14390113_2.fastq.gz
ERR14390124,RCN13348,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14390124/ERR14390124_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14390124/ERR14390124_2.fastq.gz
ERR14390126,RCN13348,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390126/ERR14390126_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390126/ERR14390126_2.fastq.gz
ERR14390223,RCN13382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/023/ERR14390223/ERR14390223_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/023/ERR14390223/ERR14390223_2.fastq.gz
ERR14390226,RCN13383,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390226/ERR14390226_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390226/ERR14390226_2.fastq.gz
ERR15625820,RCN13274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15625820/ERR15625820_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15625820/ERR15625820_2.fastq.gz
ERR15625824,RCN13278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/024/ERR15625824/ERR15625824_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/024/ERR15625824/ERR15625824_2.fastq.gz
ERR15625829,RCN13283,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15625829/ERR15625829_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15625829/ERR15625829_2.fastq.gz
ERR15625831,RCN13285,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/031/ERR15625831/ERR15625831_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/031/ERR15625831/ERR15625831_2.fastq.gz
ERR15625884,RCN13344,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15625884/ERR15625884_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15625884/ERR15625884_2.fastq.gz
ERR15625922,RCN13382,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15625922/ERR15625922_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15625922/ERR15625922_2.fastq.gz
ERR15625923,RCN13383,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15625923/ERR15625923_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/023/ERR15625923/ERR15625923_2.fastq.gz
ERR14390031,RCN13312,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14390031/ERR14390031_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14390031/ERR14390031_2.fastq.gz
ERR14390032,RCN13312,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390032/ERR14390032_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390032/ERR14390032_2.fastq.gz
ERR14390033,RCN13312,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390033/ERR14390033_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390033/ERR14390033_2.fastq.gz
ERR14389473,RCN12733,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14389473/ERR14389473_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14389473/ERR14389473_2.fastq.gz
ERR14389474,RCN12733,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14389474/ERR14389474_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14389474/ERR14389474_2.fastq.gz
ERR14389475,RCN12733,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14389475/ERR14389475_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14389475/ERR14389475_2.fastq.gz
ERR14389494,RCN12740,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14389494/ERR14389494_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14389494/ERR14389494_2.fastq.gz
ERR14389495,RCN12740,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14389495/ERR14389495_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14389495/ERR14389495_2.fastq.gz
ERR14389496,RCN12740,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14389496/ERR14389496_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/096/ERR14389496/ERR14389496_2.fastq.gz
ERR14390004,RCN13303,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390004/ERR14390004_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390004/ERR14390004_2.fastq.gz
ERR14390005,RCN13303,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14390005/ERR14390005_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14390005/ERR14390005_2.fastq.gz
ERR14390006,RCN13303,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14390006/ERR14390006_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14390006/ERR14390006_2.fastq.gz
ERR14389524,RCN12752,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14389524/ERR14389524_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14389524/ERR14389524_2.fastq.gz
ERR14389525,RCN12752,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14389525/ERR14389525_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14389525/ERR14389525_2.fastq.gz
ERR14389526,RCN12752,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14389526/ERR14389526_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14389526/ERR14389526_2.fastq.gz
ERR14389932,RCN13279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14389932/ERR14389932_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14389932/ERR14389932_2.fastq.gz
ERR14389933,RCN13279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14389933/ERR14389933_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14389933/ERR14389933_2.fastq.gz
ERR14389934,RCN13279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14389934/ERR14389934_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14389934/ERR14389934_2.fastq.gz
ERR15625577,RCN12752,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15625577/ERR15625577_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15625577/ERR15625577_2.fastq.gz
ERR15625825,RCN13279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15625825/ERR15625825_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/025/ERR15625825/ERR15625825_2.fastq.gz
ERR14390235,RCN13386,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390235/ERR14390235_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390235/ERR14390235_2.fastq.gz
ERR14390322,RCN13416,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/022/ERR14390322/ERR14390322_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/022/ERR14390322/ERR14390322_2.fastq.gz
ERR14390478,RCN13474,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14390478/ERR14390478_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14390478/ERR14390478_2.fastq.gz
ERR14390483,RCN13475,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390483/ERR14390483_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390483/ERR14390483_2.fastq.gz
ERR14390484,RCN13476,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14390484/ERR14390484_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14390484/ERR14390484_2.fastq.gz
ERR14390497,RCN13480,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14390497/ERR14390497_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/097/ERR14390497/ERR14390497_2.fastq.gz
ERR14390504,RCN13482,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390504/ERR14390504_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390504/ERR14390504_2.fastq.gz
ERR14390519,RCN13487,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14390519/ERR14390519_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14390519/ERR14390519_2.fastq.gz
ERR14390520,RCN13488,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14390520/ERR14390520_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14390520/ERR14390520_2.fastq.gz
ERR14390692,RCN13549,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14390692/ERR14390692_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14390692/ERR14390692_2.fastq.gz
ERR14390713,RCN13557,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390713/ERR14390713_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390713/ERR14390713_2.fastq.gz
ERR14390726,RCN13561,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390726/ERR14390726_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390726/ERR14390726_2.fastq.gz
ERR14390733,RCN13564,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390733/ERR14390733_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390733/ERR14390733_2.fastq.gz
ERR14390743,RCN13567,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390743/ERR14390743_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390743/ERR14390743_2.fastq.gz
ERR14390752,RCN13570,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390752/ERR14390752_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390752/ERR14390752_2.fastq.gz
ERR14390779,RCN13580,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390779/ERR14390779_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390779/ERR14390779_2.fastq.gz
ERR14390783,RCN13581,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390783/ERR14390783_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390783/ERR14390783_2.fastq.gz
ERR14390880,RCN14197,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14390880/ERR14390880_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14390880/ERR14390880_2.fastq.gz
ERR15625994,RCN13462,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15625994/ERR15625994_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15625994/ERR15625994_2.fastq.gz
ERR15625998,RCN13466,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15625998/ERR15625998_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15625998/ERR15625998_2.fastq.gz
ERR15626075,RCN13548,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15626075/ERR15626075_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15626075/ERR15626075_2.fastq.gz
ERR14390318,RCN13414,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/018/ERR14390318/ERR14390318_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/018/ERR14390318/ERR14390318_2.fastq.gz
ERR14390352,RCN13427,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390352/ERR14390352_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390352/ERR14390352_2.fastq.gz
ERR14390407,RCN13446,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14390407/ERR14390407_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14390407/ERR14390407_2.fastq.gz
ERR14390455,RCN13466,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14390455/ERR14390455_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14390455/ERR14390455_2.fastq.gz
ERR14390479,RCN13474,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390479/ERR14390479_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390479/ERR14390479_2.fastq.gz
ERR14390482,RCN13475,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/082/ERR14390482/ERR14390482_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/082/ERR14390482/ERR14390482_2.fastq.gz
ERR14390493,RCN13479,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14390493/ERR14390493_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14390493/ERR14390493_2.fastq.gz
ERR14390503,RCN13482,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14390503/ERR14390503_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14390503/ERR14390503_2.fastq.gz
ERR14390517,RCN13487,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390517/ERR14390517_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390517/ERR14390517_2.fastq.gz
ERR14390565,RCN13503,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14390565/ERR14390565_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14390565/ERR14390565_2.fastq.gz
ERR14390571,RCN13505,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/071/ERR14390571/ERR14390571_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/071/ERR14390571/ERR14390571_2.fastq.gz
ERR14390579,RCN13507,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390579/ERR14390579_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/079/ERR14390579/ERR14390579_2.fastq.gz
ERR14390580,RCN13508,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14390580/ERR14390580_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14390580/ERR14390580_2.fastq.gz
ERR14390704,RCN13554,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390704/ERR14390704_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390704/ERR14390704_2.fastq.gz
ERR14390729,RCN13562,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14390729/ERR14390729_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/029/ERR14390729/ERR14390729_2.fastq.gz
ERR14390882,RCN14197,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/082/ERR14390882/ERR14390882_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/082/ERR14390882/ERR14390882_2.fastq.gz
ERR14390921,RCN14210,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390921/ERR14390921_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390921/ERR14390921_2.fastq.gz
ERR15625928,RCN13388,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/028/ERR15625928/ERR15625928_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/028/ERR15625928/ERR15625928_2.fastq.gz
ERR15625949,RCN13411,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15625949/ERR15625949_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15625949/ERR15625949_2.fastq.gz
ERR15625986,RCN13452,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15625986/ERR15625986_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15625986/ERR15625986_2.fastq.gz
ERR15626012,RCN13480,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15626012/ERR15626012_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15626012/ERR15626012_2.fastq.gz
ERR15626042,RCN13512,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15626042/ERR15626042_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15626042/ERR15626042_2.fastq.gz
ERR15626069,RCN13542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15626069/ERR15626069_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15626069/ERR15626069_2.fastq.gz
ERR15626095,RCN13568,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15626095/ERR15626095_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15626095/ERR15626095_2.fastq.gz
ERR14390232,RCN13385,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390232/ERR14390232_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390232/ERR14390232_2.fastq.gz
ERR14390241,RCN13388,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390241/ERR14390241_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390241/ERR14390241_2.fastq.gz
ERR14390243,RCN13388,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390243/ERR14390243_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390243/ERR14390243_2.fastq.gz
ERR14390251,RCN13391,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390251/ERR14390251_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390251/ERR14390251_2.fastq.gz
ERR14390252,RCN13391,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390252/ERR14390252_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14390252/ERR14390252_2.fastq.gz
